geoid,name,state,lat,lon,pop
4101000,Albany,OR,44.62693,-123.09674,57156
1207525,Bonita Springs,FL,26.35501,-81.78423,57112
4739560,Kingsport,TN,36.51937,-82.54339,57109
3940040,Kettering,OH,39.69599,-84.15044,57028
3458200,Perth Amboy,NJ,40.52016,-74.27133,56939
4945860,Logan,UT,41.74026,-111.84176,56770
3770540,Wake Forest,NC,35.96441,-78.51332,56764
4820092,DeSoto,TX,32.59935,-96.86294,56711
4703440,Bartlett,TN,35.23417,-89.82027,56708
1754820,Oak Lawn,IL,41.71388,-87.75278,56531
3459190,Plainfield,NJ,40.61544,-74.41577,56507
0633588,Highland,CA,34.11347,-117.16573,56499
5351300,Olympia,WA,47.0406,-122.895,56271
0641474,Lincoln,CA,38.87446,-121.29289,56268
4811428,Burleson,TX,32.51645,-97.32737,56253
0625380,Fountain Valley,CA,33.71058,-117.95113,56036
0684816,West Sacramento,CA,38.55437,-121.54866,55991
1801468,Anderson,IN,40.08977,-85.68945,55851
4858820,Port Arthur,TX,29.90001,-93.89442,55799
1378800,Valdosta,GA,30.85013,-83.27883,55667
1682810,Twin Falls,ID,42.56467,-114.46061,55589
0667112,San Jacinto,CA,33.79886,-116.99591,55515
1751089,Mount Prospect,IL,42.0642,-87.93736,55460
2552490,Peabody,MA,42.53431,-70.96944,55418
2513660,Chicopee,MA,42.17759,-72.57019,55381
0982800,West Haven,CT,41.27212,-72.9675,55379
2701900,Apple Valley,MN,44.7453,-93.19941,55272
1705573,Berwyn,IL,41.84333,-87.79093,55152
1775484,Tinley Park,IL,41.56858,-87.80422,54856
2642820,Kentwood,MI,42.88482,-85.59254,54768
2044250,Manhattan,KS,39.18831,-96.60586,54700
4827876,Fulshear,TX,29.69243,-95.88665,54629
3757500,Rocky Mount,NC,35.96932,-77.80378,54541
0602462,Arcadia,CA,34.13269,-118.03635,54472
0687042,Yucaipa,CA,34.03358,-117.0429,54465
1255925,Pensacola,FL,30.44099,-87.19124,53898
1781048,Wheaton,IL,41.85683,-88.10813,53741
1820728,Elkhart,IN,41.69154,-85.96225,53690
2937592,Joplin,MO,37.07522,-94.50126,53605
3925256,Elyria,OH,41.37278,-82.10801,53604
2718188,Edina,MN,44.89112,-93.35975,53564
4862828,Rockwall,TX,32.91806,-96.43805,53547
4828068,Galveston,TX,29.18633,-94.96576,53538
0614890,Colton,CA,34.05452,-117.32503,53528
1256975,Pinellas Park,FL,27.85888,-82.70821,53503
0657526,Placentia,CA,33.88116,-117.85478,53395
1753234,Normal,IL,40.51973,-88.99075,53304
3119595,Grand Island,NE,40.92135,-98.35856,53250
0618394,Delano,CA,35.76643,-119.26422,53198
0655184,Palm Desert,CA,33.73763,-116.36414,53147
3479610,West New York,NJ,40.78603,-74.00951,52975
1754885,Oak Park,IL,41.88716,-87.78994,52947
1838358,Jeffersonville,IN,38.33241,-85.69609,52912
3744220,Mooresville,NC,35.58372,-80.82775,52884
2743252,Minnetonka,MN,44.93256,-93.4567,52651
4570270,Summerville,SC,33.00584,-80.17931,52625
0612048,Cathedral City,CA,33.83549,-116.4631,52517
4728540,Gallatin,TN,36.38152,-86.46702,52489
0652582,Novato,CA,38.08509,-122.54827,52311
0619192,Diamond Bar,CA,34.00157,-117.8176,52292
3949840,Middletown,OH,39.50295,-84.36489,52291
2605920,Battle Creek,MI,42.29918,-85.22927,52205
0636056,Huntington Park,CA,33.97925,-118.21744,52166
5308850,Burien,WA,47.47561,-122.34466,52046
1814734,Columbus,IN,39.20868,-85.91906,51970
4716420,Collierville,TN,35.04892,-89.69708,51951
2521990,Everett,MA,42.40594,-71.05465,51825
1324768,Dunwoody,GA,33.94139,-84.3127,51795
5307380,Bothell,WA,47.77353,-122.20438,51770
4813684,Celina,TX,33.3262,-96.7949,51661
4741520,Lebanon,TN,36.19938,-86.34463,51501
0457450,Prescott Valley,AZ,34.59793,-112.3185,51440
3954040,Newark,OH,40.0715,-82.42422,51424
0683668,Watsonville,CA,36.92359,-121.7724,51320
4830644,Grapevine,TX,32.93497,-97.07591,51320
2924778,Florissant,MO,38.79973,-90.32708,51290
1251075,Ocoee,FL,28.57882,-81.53305,51269
0655618,Paramount,CA,33.89888,-118.16663,51169
5135624,Harrisonburg,VA,38.43626,-78.8733,51164
3675484,Troy,NY,42.73581,-73.67532,51065
5540775,La Crosse,WI,43.82469,-91.22462,51049
1849932,Mishawaka,IN,41.67661,-86.16536,51020
0947515,Milford city,CT,41.22364,-73.06456,51004
3919778,Cuyahoga Falls,OH,41.18288,-81.55301,50979
1735411,Hoffman Estates,IL,42.06522,-88.153,50920
1212925,Clermont,FL,28.53329,-81.72024,50851
4953230,Murray,UT,40.65065,-111.88657,50817
1224300,Fort Pierce,FL,27.42611,-80.34249,50805
4232800,Harrisburg,PA,40.27589,-76.88502,50649
1720591,Downers Grove,IL,41.79503,-88.02106,50552
4023950,Enid,OK,36.4067,-97.86986,50519
0600947,Aliso Viejo,CA,33.57921,-117.7289,50457
1214250,Coral Gables,FL,25.68306,-80.26166,50379
4529815,Goose Creek,SC,32.99429,-80.00659,50352
4715400,Cleveland,TN,35.18004,-84.87129,50232
4867496,Sherman,TX,33.6286,-96.62672,50229
4920120,Draper,UT,40.49715,-111.86464,50166
4070300,Stillwater,OK,36.1315,-97.07446,50138
0630014,Glendora,CA,34.14496,-117.8478,50101
2665560,Portage,MI,42.19705,-85.5914,49975
2757220,St. Louis Park,MN,44.94868,-93.36504,49899
1271900,Titusville,FL,28.57337,-80.8194,49883
2503690,Barnstable Town,MA,41.66148,-70.35695,49831
5144984,Leesburg,VA,39.1064,-77.5592,49831
1842426,Lawrence,IN,39.86596,-85.98965,49817
0668154,San Luis Obispo,CA,35.2662,-120.66844,49729
5572975,Sheboygan,WI,43.73871,-87.73153,49624
4813492,Cedar Hill,TX,32.58433,-96.9589,49618
0662896,Rosemead,CA,34.06888,-118.08268,49582
3941664,Lakewood,OH,41.48326,-81.80114,49517
4835528,Huntsville,TX,30.70054,-95.55489,49500
2913600,Chesterfield,MO,38.65813,-90.57595,49465
3922694,Dublin,OH,40.1133,-83.14577,49456
0658520,Poway,CA,32.98768,-117.02181,49435
0617750,Cypress,CA,33.81848,-118.03831,49286
0612524,Ceres,CA,37.59879,-120.96808,49253
0616742,Covina,CA,34.09047,-117.88214,49245
2624120,East Lansing,MI,42.74891,-84.48244,48964
1760287,Plainfield,IL,41.6303,-88.24528,48881
0451600,Oro Valley,AZ,32.42071,-110.977,48855
4716540,Columbia,TN,35.6238,-87.04251,48812
5584675,Wauwatosa,WI,43.06316,-88.03558,48794
1278250,Winter Garden,FL,28.54122,-81.59124,48771
4807132,Bedford,TX,32.84584,-97.13508,48728
0644028,Los Banos,CA,37.06318,-120.8403,48684
3732260,Holly Springs,NC,35.65328,-78.84076,48674
2978442,Wentzville,MO,38.81645,-90.87076,48646
4876816,Waxahachie,TX,32.40248,-96.84449,48617
0947290,Middletown,CT,41.54861,-72.65678,48616
3774540,Wilson,NC,35.73149,-77.93075,48579
2831020,Hattiesburg,MS,31.3073,-89.31743,48522
3925704,Euclid,OH,41.59215,-81.51968,48421
2759350,Shakopee,MN,44.77191,-93.4757,48401
0603386,Azusa,CA,34.13852,-117.91225,48383
0457380,Prescott,AZ,34.59224,-112.44673,48224
2806220,Biloxi,MS,30.42666,-88.93576,48144
3904720,Beavercreek,OH,39.73315,-84.05961,48012
4422960,East Providence,RI,41.80043,-71.35926,47961
0608100,Brea,CA,33.92518,-117.86511,47844
4971290,Spanish Fork,UT,40.11039,-111.64106,47809
1979950,Urbandale,IA,41.63679,-93.77983,47759
1331908,Gainesville,GA,34.2901,-83.82911,47712
1729938,Glenview,IL,42.08516,-87.82739,47634
3947138,Mansfield,OH,40.76672,-82.53082,47593
3651055,Niagara Falls,NY,43.09284,-79.01474,47512
3853380,Minot,ND,48.23613,-101.27753,47440
2854040,Olive Branch,MS,34.95575,-89.84115,47365
1200950,Altamonte Springs,FL,28.66102,-81.39468,47261
3564930,Roswell,NM,33.37344,-104.52939,47176
3465790,Sayreville,NJ,40.46695,-74.32019,47165
0653070,Oakley,CA,37.99615,-121.69362,47158
3949056,Mentor,OH,41.69016,-81.33588,47113
2502690,Attleboro,MA,41.93165,-71.2945,47085
2669800,Roseville,MI,42.50759,-82.93658,47047
0612552,Cerritos,CA,33.86774,-118.06947,46851
3606607,Binghamton,NY,42.10133,-75.90937,46773
4964340,Riverton,UT,40.51763,-111.96352,46680
4838632,Keller,TX,32.93288,-97.22451,46643
3428680,Hackensack,NJ,40.8894,-74.0457,46630
2251410,Monroe,LA,32.51899,-92.07718,46622
3921434,Delaware,OH,40.28648,-83.07486,46521
5414600,Charleston,WV,38.34869,-81.63232,46482
2739878,Mankato,MN,44.17112,-93.97638,46459
0640032,La Mirada,CA,33.90205,-118.00896,46367
0659587,Rancho Santa Margarita,CA,33.63233,-117.59901,46353
1882862,West Lafayette,IN,40.44371,-86.92362,46338
1249425,North Lauderdale,FL,26.21245,-80.22139,46335
3725300,Fuquay-Varina,NC,35.59513,-78.77658,46317
4530985,Greer,SC,34.93329,-82.2308,46316
3525800,Farmington,NM,36.75383,-108.18053,46262
0650916,Newark,CA,37.50425,-122.03191,46254
2062700,Salina,KS,38.81309,-97.61448,46109
1723620,Elmhurst,IL,41.89701,-87.94366,46108
0649278,Morgan Hill,CA,37.13249,-121.64189,45952
4872530,The Colony,TX,33.0896,-96.90337,45897
1215968,Cutler Bay,FL,25.57615,-80.33401,45833
1664810,Post Falls,ID,47.72556,-116.94417,45800
4831928,Haltom City,TX,32.8177,-97.27115,45786
1250575,Oakland Park,FL,26.17905,-80.15241,45771
3975098,Strongsville,OH,41.31296,-81.83169,45768
2743864,Moorhead,MN,46.8647,-96.74455,45726
2559105,Salem,MA,42.49925,-70.8982,45677
1249475,North Miami Beach,FL,25.93,-80.16518,45655
1216875,DeLand,FL,29.02266,-81.2865,45587
1355020,Newnan,GA,33.37967,-84.7712,45548
4708280,Brentwood,TN,35.9939,-86.77083,45525
0655254,Palm Springs,CA,33.80336,-116.53828,45453
5107784,Blacksburg,VA,37.23126,-80.42674,45452
3440350,Linden,NJ,40.62734,-74.23631,45393
5307695,Bremerton,WA,47.53988,-122.71705,45291
4287048,York,PA,39.9648,-76.73184,45241
1227322,Greenacres,FL,26.62701,-80.13761,45197
0614260,Coachella,CA,33.69038,-116.14313,45165
3925970,Fairfield,OH,39.33142,-84.54272,45094
3731060,Hickory,NC,35.74009,-81.32182,45081
0634120,Hollister,CA,36.8556,-121.3986,45033
4907690,Bountiful,UT,40.87248,-111.8612,45024
5439460,Huntington,WV,38.41065,-82.43469,44942
0662546,Rohnert Park,CA,38.34762,-122.7009,44894
0845255,Littleton,CO,39.59038,-105.02008,44879
5114968,Charlottesville,VA,38.03766,-78.48538,44767
0466820,Sierra Vista,AZ,31.56541,-110.31451,44710
3314200,Concord,NH,43.23249,-71.56125,44674
4285152,Wilkes-Barre,PA,41.24656,-75.87569,44661
1253150,Ormond Beach,FL,29.29328,-81.10145,44596
4480780,Woonsocket,RI,42.00171,-71.49995,44508
4859696,Prosper,TX,33.24133,-96.81239,44503
1744407,Lombard,IL,41.87384,-88.01549,44490
5526275,Fond du Lac,WI,43.77218,-88.44026,44469
5010675,Burlington,VT,44.49193,-73.23888,44432
4866128,Schertz,TX,29.56333,-98.25087,44428
1239081,Lake Worth Beach,FL,26.61972,-80.05872,44417
0402830,Apache Junction,AZ,33.38277,-111.54051,44309
0621782,El Centro,CA,32.78635,-115.56021,44230
2535075,Leominster,MA,42.52088,-71.77061,44209
4848096,Midlothian,TX,32.46944,-96.99067,44104
4750780,Mount Juliet,TN,36.1992,-86.50949,44066
3916014,Cleveland Heights,OH,41.51107,-81.56177,44064
3627485,Freeport,NY,40.65085,-73.58458,44028
3932592,Grove City,OH,39.88582,-83.09696,44019
2436075,Hagerstown,MD,39.64018,-77.72269,43909
2581035,Woburn,MA,42.4887,-71.15438,43895
3733560,Indian Trail,NC,35.06864,-80.65115,43867
4877272,Weslaco,TX,26.16055,-97.98765,43864
3639853,Kiryas Joel,NY,41.34067,-74.16727,43863
5148952,Manassas,VA,38.74681,-77.48263,43616
0642524,Lompoc,CA,34.66269,-120.47084,43594
3936610,Huber Heights,OH,39.85888,-84.11289,43590
0808675,Brighton,CO,39.9657,-104.79417,43473
0617988,Danville,CA,37.81214,-121.96982,43410
0408220,Bullhead City,AZ,35.12737,-114.55599,43266
