true_rho,realised_rho,theta,movers,deployed_rho,k,median_km,p90_km,within_150km,state_acc,region_acc,logscore,calib_err,cover50,cover80,cover95
0.18,0.1775289210399553,0.380859375,165,0.09,8,707.287205880824,2972.222054041224,0.19666666666666666,0.25833333333333336,0.385,-8.792863471000086,0.0788888888888889,0.6416666666666667,0.8741666666666666,0.9708333333333333
0.18,0.1775289210399553,0.380859375,165,0.09,12,551.1766525142449,2611.4284986535927,0.21916666666666668,0.3,0.4475,-8.642141282907396,0.09138888888888885,0.6625,0.8875,0.9741666666666666
0.18,0.1775289210399553,0.380859375,165,0.09,16,522.646276678797,2543.520872018697,0.23333333333333334,0.3075,0.4608333333333333,-8.549061666742855,0.09527777777777775,0.6758333333333333,0.8883333333333333,0.9716666666666667
0.18,0.1775289210399553,0.380859375,165,0.09,20,508.15889989372806,2561.170727575194,0.23583333333333334,0.31,0.4558333333333333,-8.497189564555587,0.1036111111111111,0.69,0.9,0.9708333333333333
0.18,0.1775289210399553,0.380859375,165,0.13,5,890.0165838268273,3328.126850465867,0.15166666666666667,0.18,0.32083333333333336,-9.008844208708682,0.061944444444444434,0.605,0.8641666666666666,0.9666666666666667
0.18,0.1775289210399553,0.380859375,165,0.13,8,790.4171652675393,2972.222054041224,0.18166666666666667,0.23666666666666666,0.35833333333333334,-8.879588328941368,0.0822222222222222,0.6475,0.8775,0.9716666666666667
0.18,0.1775289210399553,0.380859375,165,0.13,12,641.577173221738,2718.5735981126104,0.19916666666666666,0.26916666666666667,0.4041666666666667,-8.771201402075503,0.09166666666666667,0.6675,0.8841666666666667,0.9733333333333334
0.18,0.1775289210399553,0.380859375,165,0.13,16,640.3957208159314,2818.124315090857,0.1925,0.25833333333333336,0.3883333333333333,-8.709050599495834,0.09555555555555555,0.6708333333333333,0.89,0.9758333333333333
0.18,0.1775289210399553,0.380859375,165,0.13,20,642.2718350587359,2793.932442645945,0.19583333333333333,0.26,0.3925,-8.677822069105163,0.09888888888888887,0.6766666666666666,0.8933333333333333,0.9766666666666667
0.18,0.1775289210399553,0.380859375,165,0.177,5,961.9116743869488,3487.791602332654,0.14333333333333334,0.16,0.2916666666666667,-9.05897478208795,0.0625,0.6058333333333333,0.8658333333333333,0.9658333333333333
0.18,0.1775289210399553,0.380859375,165,0.177,8,877.1596827950771,3114.358786812826,0.16333333333333333,0.21583333333333332,0.32916666666666666,-8.96520504972085,0.07861111111111112,0.6408333333333334,0.8741666666666666,0.9708333333333333
0.18,0.1775289210399553,0.380859375,165,0.177,12,801.172476447455,2866.9693274244337,0.17666666666666667,0.23083333333333333,0.355,-8.891526455232963,0.08805555555555555,0.6591666666666667,0.8808333333333334,0.9741666666666666
0.18,0.1775289210399553,0.380859375,165,0.177,16,844.7781865297266,2948.1484777541227,0.16916666666666666,0.21666666666666667,0.3383333333333333,-8.852386315546818,0.08861111111111108,0.6566666666666666,0.8841666666666667,0.975
0.18,0.1775289210399553,0.380859375,165,0.177,20,882.2328572841586,3138.633181740345,0.16416666666666666,0.20583333333333334,0.3225,-8.834116374636958,0.09222222222222225,0.6608333333333334,0.8875,0.9783333333333334
0.3,0.2944799766033264,0.498046875,165,0.0,5,782.6774377224532,3205.9355776202306,0.1825,0.21916666666666668,0.3641666666666667,-8.847483755410527,0.04555555555555557,0.5816666666666667,0.8416666666666667,0.9633333333333334
0.3,0.2944799766033264,0.498046875,165,0.0,8,573.7164317228724,2685.650387732736,0.235,0.30833333333333335,0.44166666666666665,-8.564963532544596,0.045833333333333316,0.5891666666666666,0.8416666666666667,0.9566666666666667
0.3,0.2944799766033264,0.498046875,165,0.0,12,420.80502459297514,2433.0512030488317,0.30083333333333334,0.3883333333333333,0.5391666666666667,-8.291107805309448,0.03888888888888886,0.5716666666666667,0.8325,0.9375
0.3,0.2944799766033264,0.498046875,165,0.0,16,334.0072651775016,2247.3821039406575,0.335,0.4191666666666667,0.575,-8.152831190736094,0.03749999999999998,0.5641666666666667,0.8141666666666667,0.9158333333333334
0.3,0.2944799766033264,0.498046875,165,0.0,20,302.8662206382376,2184.5576430501696,0.365,0.43833333333333335,0.5975,-8.032067639442252,0.03916666666666665,0.5633333333333334,0.8041666666666667,0.9
